"URI","rdf-schema#label","animator_label","animator","developer_label","developer","director_label","director","distributor_label","distributor","imdbId","language_label","language","producer_label","producer","series_label","series","status","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/A_Haunting_We_Will_Go_(1949_film)","A Haunting We Will Go (1949 film)","{Myron Waldman|Irving_Dressler}","{http://dbpedia.org/resource/Myron_Waldman|http://dbpedia.org/resource/Irving_Dressler}","NULL","NULL","Seymour Kneitel","http://dbpedia.org/resource/Seymour_Kneitel","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","{Seymour Kneitel|Isadore Sparber|Sam_Buchwald}","{http://dbpedia.org/resource/Seymour_Kneitel|http://dbpedia.org/resource/Isadore_Sparber|http://dbpedia.org/resource/Sam_Buchwald}","Noveltoons","http://dbpedia.org/resource/Noveltoons","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Horsefly_Fleas","A Horsefly Fleas","{Charles McKimson|Phil DeLara|Manny Gould|A._C._Gamer|John_Carey_(animator)}","{http://dbpedia.org/resource/Charles_McKimson|http://dbpedia.org/resource/Phil_DeLara|http://dbpedia.org/resource/Manny_Gould|http://dbpedia.org/resource/A._C._Gamer|http://dbpedia.org/resource/John_Carey_(animator)}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Hound_for_Trouble","A Hound for Trouble","{Ken Harris|Phil Monroe|Ben Washam|John_Carey_(animator)}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Phil_Monroe|http://dbpedia.org/resource/Ben_Washam|http://dbpedia.org/resource/John_Carey_(animator)}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Joy_Ride","A Joy Ride","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Judge Rummy","http://dbpedia.org/resource/Judge_Rummy","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Language_All_My_Own","A Language All My Own","{Myron Waldman|Hicks Lokey}","{http://dbpedia.org/resource/Myron_Waldman|http://dbpedia.org/resource/Hicks_Lokey}","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","Max Fleischer","http://dbpedia.org/resource/Max_Fleischer","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Little_Soap_and_Water","A Little Soap and Water","{Myron Waldman|Edward Nolan}","{http://dbpedia.org/resource/Myron_Waldman|http://dbpedia.org/resource/Edward_Nolan}","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","{Adolph Zukor|Max Fleischer}","{http://dbpedia.org/resource/Adolph_Zukor|http://dbpedia.org/resource/Max_Fleischer}","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Message_to_Gracias","A Message to Gracias","{Warren Batchelder|Harry Love (animator)}","{http://dbpedia.org/resource/Warren_Batchelder|http://dbpedia.org/resource/Harry_Love_(animator)}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","David H. DePatie","http://dbpedia.org/resource/David_H._DePatie","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Mouse_Divided","A Mouse Divided","{Arthur Davis (animator)|Virgil Ross|Manuel Perez (animator)}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Manuel_Perez_(animator)}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","{Sylvester (Looney Tunes)|Merrie Melodies}","{http://dbpedia.org/resource/Sylvester_(Looney_Tunes)|http://dbpedia.org/resource/Merrie_Melodies}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Mouse_in_the_House","A Mouse in the House","{Kenneth Muse|Ed Barge|Don Patterson (animator)|Richard_Bickenbach}","{http://dbpedia.org/resource/Kenneth_Muse|http://dbpedia.org/resource/Ed_Barge|http://dbpedia.org/resource/Don_Patterson_(animator)|http://dbpedia.org/resource/Richard_Bickenbach}","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","NULL","NULL","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Mutt_in_a_Rut","A Mutt in a Rut","{Warren Batchelder|Tom Ray}","{http://dbpedia.org/resource/Warren_Batchelder|http://dbpedia.org/resource/Tom_Ray}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","John W. Burton (film producer)","http://dbpedia.org/resource/John_W._Burton_(film_producer)","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Pest_in_the_House","A Pest in the House","{Ken Harris|Ben Washam|Lloyd Vaughan|Basil_Davidovich}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Ben_Washam|http://dbpedia.org/resource/Lloyd_Vaughan|http://dbpedia.org/resource/Basil_Davidovich}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","NULL","NULL","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","{Daffy Duck|Merrie Melodies|Elmer Fudd}","{http://dbpedia.org/resource/Daffy_Duck|http://dbpedia.org/resource/Merrie_Melodies|http://dbpedia.org/resource/Elmer_Fudd}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Pizza_Tweety_Pie","A Pizza Tweety Pie","NULL","NULL","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","NULL","NULL","NULL","NULL","NULL","John W. Burton (film producer)","http://dbpedia.org/resource/John_W._Burton_(film_producer)","{Looney Tunes|Tweety|Granny (Looney Tunes)}","{http://dbpedia.org/resource/Looney_Tunes|http://dbpedia.org/resource/Tweety|http://dbpedia.org/resource/Granny_(Looney_Tunes)}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Scent_of_the_Matterhorn","A Scent of the Matterhorn","{Ken Harris|Richard Thompson (animator)|Harry Love (animator)|Tom Ray}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Richard_Thompson_(animator)|http://dbpedia.org/resource/Harry_Love_(animator)|http://dbpedia.org/resource/Tom_Ray}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","David H. DePatie","http://dbpedia.org/resource/David_H._DePatie","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Sheep_in_the_Deep","A Sheep in the Deep","{Ken Harris|Richard Thompson (animator)|Tom Ray}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Richard_Thompson_(animator)|http://dbpedia.org/resource/Tom_Ray}","NULL","NULL","{Chuck Jones|Maurice Noble}","{http://dbpedia.org/resource/Chuck_Jones|http://dbpedia.org/resource/Maurice_Noble}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Song_a_Day","A Song a Day","{Joe Oriolo|David Tendlar|William Sturm|Nicholas Tafuri}","{http://dbpedia.org/resource/Joe_Oriolo|http://dbpedia.org/resource/David_Tendlar|http://dbpedia.org/resource/William_Sturm|http://dbpedia.org/resource/Nicholas_Tafuri}","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","Max Fleischer","http://dbpedia.org/resource/Max_Fleischer","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Star_Is_Bored","A Star Is Bored","{Arthur Davis (animator)|Gerry Chiniquy|Virgil Ross}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Gerry_Chiniquy|http://dbpedia.org/resource/Virgil_Ross}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Street_Cat_Named_Sylvester","A Street Cat Named Sylvester","{Arthur Davis (animator)|Virgil Ross|Manuel Perez (animator)}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Manuel_Perez_(animator)}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","{Looney Tunes|Tweety|Granny (Looney Tunes)}","{http://dbpedia.org/resource/Looney_Tunes|http://dbpedia.org/resource/Tweety|http://dbpedia.org/resource/Granny_(Looney_Tunes)}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Tale_of_Two_Kitties","A Tale of Two Kitties","Rod Scribner","http://dbpedia.org/resource/Rod_Scribner","NULL","NULL","Bob Clampett","http://dbpedia.org/resource/Bob_Clampett","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","0035414","NULL","NULL","Leon Schlesinger","http://dbpedia.org/resource/Leon_Schlesinger","{Merrie Melodies|Babbit and Catstello}","{http://dbpedia.org/resource/Merrie_Melodies|http://dbpedia.org/resource/Babbit_and_Catstello}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Taste_of_Catnip","A Taste of Catnip","{Norman McCabe|Warren Batchelder|Bob Matz|Manuel Perez (animator)|Ted_Bonnicksen|George_Grandpré}","{http://dbpedia.org/resource/Norman_McCabe|http://dbpedia.org/resource/Warren_Batchelder|http://dbpedia.org/resource/Bob_Matz|http://dbpedia.org/resource/Manuel_Perez_(animator)|http://dbpedia.org/resource/Ted_Bonnicksen|http://dbpedia.org/resource/George_Grandpré}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","{Friz Freleng|David H. DePatie}","{http://dbpedia.org/resource/Friz_Freleng|http://dbpedia.org/resource/David_H._DePatie}","{Speedy Gonzales|Merrie Melodies}","{http://dbpedia.org/resource/Speedy_Gonzales|http://dbpedia.org/resource/Merrie_Melodies}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Wet_Knight","A Wet Knight","NULL","NULL","NULL","NULL","{Walter Lantz|Bill Nolan (animator)}","{http://dbpedia.org/resource/Walter_Lantz|http://dbpedia.org/resource/Bill_Nolan_(animator)}","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Oswald the Lucky Rabbit","http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/A_Wild_Hare","A Wild Hare","{Robert McKimson|Rod Scribner|Virgil Ross}","{http://dbpedia.org/resource/Robert_McKimson|http://dbpedia.org/resource/Rod_Scribner|http://dbpedia.org/resource/Virgil_Ross}","NULL","NULL","Tex Avery","http://dbpedia.org/resource/Tex_Avery","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Leon Schlesinger","http://dbpedia.org/resource/Leon_Schlesinger","{Merrie Melodies|Elmer Fudd}","{http://dbpedia.org/resource/Merrie_Melodies|http://dbpedia.org/resource/Elmer_Fudd}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
